date,day_offset,required_phase_deg,actual_phase_deg,deviation_deg,C3,flight_time_days
2026-08-08 04:00:00,38.166667,114.4085,142.8988,28.4903,6.914047e+05,4.977955
2026-08-08 05:00:00,38.208333,114.4085,143.4478,29.0393,6.914047e+05,4.977955
2026-08-08 06:00:00,38.250000,114.4085,143.9968,29.5883,6.914047e+05,4.977955
2026-08-08 07:00:00,38.291667,114.4085,144.5459,30.1373,6.914047e+05,4.977955
2026-08-08 08:00:00,38.333333,114.4085,145.0949,30.6863,6.914047e+05,4.977955
2026-08-08 09:00:00,38.375000,114.4085,145.6439,31.2354,6.914047e+05,4.977955
2026-08-08 10:00:00,38.416667,114.4085,146.1929,31.7844,6.914047e+05,4.977955
2026-08-08 11:00:00,38.458333,114.4085,146.7419,32.3334,6.914047e+05,4.977955
2026-08-08 12:00:00,38.500000,114.4085,147.2909,32.8824,6.914047e+05,4.977955
2026-08-08 13:00:00,38.541667,114.4085,147.8400,33.4314,6.914047e+05,4.977955
2026-08-08 14:00:00,38.583333,114.4085,148.3890,33.9804,6.914047e+05,4.977955
2026-08-08 15:00:00,38.625000,114.4085,148.9380,34.5294,6.914047e+05,4.977955
2026-08-08 16:00:00,38.666667,114.4085,149.4870,35.0785,6.914047e+05,4.977955
2026-08-08 17:00:00,38.708333,114.4085,150.0360,35.6275,6.914047e+05,4.977955
2026-08-08 18:00:00,38.750000,114.4085,150.5850,36.1765,6.914047e+05,4.977955
2026-08-08 19:00:00,38.791667,114.4085,151.1340,36.7255,6.914047e+05,4.977955
2026-08-08 20:00:00,38.833333,114.4085,151.6831,37.2745,6.914047e+05,4.977955
2026-08-08 21:00:00,38.875000,114.4085,152.2321,37.8235,6.914047e+05,4.977955
2026-08-08 22:00:00,38.916667,114.4085,152.7811,38.3726,6.914047e+05,4.977955
2026-08-08 23:00:00,38.958333,114.4085,153.3301,38.9216,6.914047e+05,4.977955
2026-08-09 00:00:00,39.000000,114.4085,153.8791,39.4706,6.914047e+05,4.977955
2026-08-09 01:00:00,39.041667,114.4085,154.4281,40.0196,6.914047e+05,4.977955
2026-08-09 02:00:00,39.083333,114.4085,154.9772,40.5686,6.914047e+05,4.977955
2026-08-09 03:00:00,39.125000,114.4085,155.5262,41.1176,6.914047e+05,4.977955
2026-08-09 04:00:00,39.166667,114.4085,156.0752,41.6667,6.914047e+05,4.977955
2026-08-09 05:00:00,39.208333,114.4085,156.6242,42.2157,6.914047e+05,4.977955
2026-08-09 06:00:00,39.250000,114.4085,157.1732,42.7647,6.914047e+05,4.977955
2026-08-09 07:00:00,39.291667,114.4085,157.7222,43.3137,6.914047e+05,4.977955
2026-08-09 08:00:00,39.333333,114.4085,158.2713,43.8627,6.914047e+05,4.977955
2026-08-09 09:00:00,39.375000,114.4085,158.8203,44.4117,6.914047e+05,4.977955
2026-08-09 10:00:00,39.416667,114.4085,159.3693,44.9608,6.914047e+05,4.977955
2026-08-09 11:00:00,39.458333,114.4085,159.9183,45.5098,6.914047e+05,4.977955
2026-08-09 12:00:00,39.500000,114.4085,160.4673,46.0588,6.914047e+05,4.977955
2026-08-09 13:00:00,39.541667,114.4085,161.0163,46.6078,6.914047e+05,4.977955
2026-08-09 14:00:00,39.583333,114.4085,161.5654,47.1568,6.914047e+05,4.977955
2026-08-09 15:00:00,39.625000,114.4085,162.1144,47.7058,6.914047e+05,4.977955
2026-08-09 16:00:00,39.666667,114.4085,162.6634,48.2549,6.914047e+05,4.977955
2026-08-09 17:00:00,39.708333,114.4085,163.2124,48.8039,6.914047e+05,4.977955
2026-08-09 18:00:00,39.750000,114.4085,163.7614,49.3529,6.914047e+05,4.977955
2026-08-09 19:00:00,39.791667,114.4085,164.3104,49.9019,6.914047e+05,4.977955
2026-08-09 20:00:00,39.833333,114.4085,164.8595,50.4509,6.914047e+05,4.977955
2026-08-09 21:00:00,39.875000,114.4085,165.4085,50.9999,6.914047e+05,4.977955
2026-08-09 22:00:00,39.916667,114.4085,165.9575,51.5489,6.914047e+05,4.977955
2026-08-09 23:00:00,39.958333,114.4085,166.5065,52.0980,6.914047e+05,4.977955
2026-08-10 00:00:00,40.000000,114.4085,167.0555,52.6470,6.914047e+05,4.977955
2026-08-10 01:00:00,40.041667,114.4085,167.6045,53.1960,6.914047e+05,4.977955
2026-08-10 02:00:00,40.083333,114.4085,168.1535,53.7450,6.914047e+05,4.977955
2026-08-10 03:00:00,40.125000,114.4085,168.7026,54.2940,6.914047e+05,4.977955
2026-08-10 04:00:00,40.166667,114.4085,169.2516,54.8430,6.914047e+05,4.977955
2026-08-10 05:00:00,40.208333,114.4085,169.8006,55.3921,6.914047e+05,4.977955
2026-08-10 06:00:00,40.250000,114.4085,170.3496,55.9411,6.914047e+05,4.977955
2026-08-10 07:00:00,40.291667,114.4085,170.8986,56.4901,6.914047e+05,4.977955
2026-08-10 08:00:00,40.333333,114.4085,171.4476,57.0391,6.914047e+05,4.977955
2026-08-10 09:00:00,40.375000,114.4085,171.9967,57.5881,6.914047e+05,4.977955
2026-08-10 10:00:00,40.416667,114.4085,172.5457,58.1371,6.914047e+05,4.977955
2026-08-10 11:00:00,40.458333,114.4085,173.0947,58.6862,6.914047e+05,4.977955
2026-08-10 12:00:00,40.500000,114.4085,173.6437,59.2352,6.914047e+05,4.977955
2026-08-10 13:00:00,40.541667,114.4085,174.1927,59.7842,6.914047e+05,4.977955
2026-08-10 14:00:00,40.583333,114.4085,174.7417,60.3332,6.914047e+05,4.977955
2026-08-10 15:00:00,40.625000,114.4085,175.2908,60.8822,6.914047e+05,4.977955
2026-08-10 16:00:00,40.666667,114.4085,175.8398,61.4312,6.914047e+05,4.977955
2026-08-10 17:00:00,40.708333,114.4085,176.3888,61.9803,6.914047e+05,4.977955
2026-08-10 18:00:00,40.750000,114.4085,176.9378,62.5293,6.914047e+05,4.977955
2026-08-10 19:00:00,40.791667,114.4085,177.4868,63.0783,6.914047e+05,4.977955
2026-08-10 20:00:00,40.833333,114.4085,178.0358,63.6273,6.914047e+05,4.977955
2026-08-10 21:00:00,40.875000,114.4085,178.5849,64.1763,6.914047e+05,4.977955
2026-08-10 22:00:00,40.916667,114.4085,179.1339,64.7253,6.914047e+05,4.977955
2026-08-10 23:00:00,40.958333,114.4085,179.6829,65.2744,6.914047e+05,4.977955
2026-08-11 00:00:00,41.000000,114.4085,180.2319,65.8234,6.914047e+05,4.977955
2026-08-11 01:00:00,41.041667,114.4085,180.7809,66.3724,6.914047e+05,4.977955
2026-08-11 02:00:00,41.083333,114.4085,181.3299,66.9214,6.914047e+05,4.977955
2026-08-11 03:00:00,41.125000,114.4085,181.8790,67.4704,6.914047e+05,4.977955
2026-08-11 04:00:00,41.166667,114.4085,182.4280,68.0194,6.914047e+05,4.977955
2026-08-11 05:00:00,41.208333,114.4085,182.9770,68.5685,6.914047e+05,4.977955
2026-08-11 06:00:00,41.250000,114.4085,183.5260,69.1175,6.914047e+05,4.977955
2026-08-11 07:00:00,41.291667,114.4085,184.0750,69.6665,6.914047e+05,4.977955
2026-08-11 08:00:00,41.333333,114.4085,184.6240,70.2155,6.914047e+05,4.977955
2026-08-11 09:00:00,41.375000,114.4085,185.1730,70.7645,6.914047e+05,4.977955
2026-08-11 10:00:00,41.416667,114.4085,185.7221,71.3135,6.914047e+05,4.977955
2026-08-11 11:00:00,41.458333,114.4085,186.2711,71.8625,6.914047e+05,4.977955
2026-08-11 12:00:00,41.500000,114.4085,186.8201,72.4116,6.914047e+05,4.977955
2026-08-11 13:00:00,41.541667,114.4085,187.3691,72.9606,6.914047e+05,4.977955
2026-08-11 14:00:00,41.583333,114.4085,187.9181,73.5096,6.914047e+05,4.977955
2026-08-11 15:00:00,41.625000,114.4085,188.4671,74.0586,6.914047e+05,4.977955
2026-08-11 16:00:00,41.666667,114.4085,189.0162,74.6076,6.914047e+05,4.977955
2026-08-11 17:00:00,41.708333,114.4085,189.5652,75.1566,6.914047e+05,4.977955
2026-08-11 18:00:00,41.750000,114.4085,190.1142,75.7057,6.914047e+05,4.977955
2026-08-11 19:00:00,41.791667,114.4085,190.6632,76.2547,6.914047e+05,4.977955
2026-08-11 20:00:00,41.833333,114.4085,191.2122,76.8037,6.914047e+05,4.977955
2026-08-11 21:00:00,41.875000,114.4085,191.7612,77.3527,6.914047e+05,4.977955
2026-08-11 22:00:00,41.916667,114.4085,192.3103,77.9017,6.914047e+05,4.977955
2026-08-11 23:00:00,41.958333,114.4085,192.8593,78.4507,6.914047e+05,4.977955
2026-08-12 00:00:00,42.000000,114.4085,193.4083,78.9998,6.914047e+05,4.977955
2026-08-12 01:00:00,42.041667,114.4085,193.9573,79.5488,6.914047e+05,4.977955
2026-08-12 02:00:00,42.083333,114.4085,194.5063,80.0978,6.914047e+05,4.977955
2026-08-12 03:00:00,42.125000,114.4085,195.0553,80.6468,6.914047e+05,4.977955
2026-08-12 04:00:00,42.166667,114.4085,195.6044,81.1958,6.914047e+05,4.977955
2026-08-12 05:00:00,42.208333,114.4085,196.1534,81.7448,6.914047e+05,4.977955
2026-08-12 06:00:00,42.250000,114.4085,196.7024,82.2939,6.914047e+05,4.977955
2026-08-12 07:00:00,42.291667,114.4085,197.2514,82.8429,6.914047e+05,4.977955
2026-08-12 08:00:00,42.333333,114.4085,197.8004,83.3919,6.914047e+05,4.977955
2026-08-12 09:00:00,42.375000,114.4085,198.3494,83.9409,6.914047e+05,4.977955
2026-08-12 10:00:00,42.416667,114.4085,198.8985,84.4899,6.914047e+05,4.977955
2026-08-12 11:00:00,42.458333,114.4085,199.4475,85.0389,6.914047e+05,4.977955
2026-08-12 12:00:00,42.500000,114.4085,199.9965,85.5880,6.914047e+05,4.977955
2026-08-12 13:00:00,42.541667,114.4085,200.5455,86.1370,6.914047e+05,4.977955
2026-08-12 14:00:00,42.583333,114.4085,201.0945,86.6860,6.914047e+05,4.977955
2026-08-12 15:00:00,42.625000,114.4085,201.6435,87.2350,6.914047e+05,4.977955
2026-08-12 16:00:00,42.666667,114.4085,202.1926,87.7840,6.914047e+05,4.977955
2026-08-12 17:00:00,42.708333,114.4085,202.7416,88.3330,6.914047e+05,4.977955
2026-08-12 18:00:00,42.750000,114.4085,203.2906,88.8820,6.914047e+05,4.977955
2026-08-12 19:00:00,42.791667,114.4085,203.8396,89.4311,6.914047e+05,4.977955
2026-08-12 20:00:00,42.833333,114.4085,204.3886,89.9801,6.914047e+05,4.977955
2026-08-12 21:00:00,42.875000,114.4085,204.9376,90.5291,6.914047e+05,4.977955
2026-08-12 22:00:00,42.916667,114.4085,205.4866,91.0781,6.914047e+05,4.977955
2026-08-12 23:00:00,42.958333,114.4085,206.0357,91.6271,6.914047e+05,4.977955
2026-08-13 00:00:00,43.000000,114.4085,206.5847,92.1761,6.914047e+05,4.977955
2026-08-13 01:00:00,43.041667,114.4085,207.1337,92.7252,6.914047e+05,4.977955
2026-08-13 02:00:00,43.083333,114.4085,207.6827,93.2742,6.914047e+05,4.977955
2026-08-13 03:00:00,43.125000,114.4085,208.2317,93.8232,6.914047e+05,4.977955
2026-08-13 04:00:00,43.166667,114.4085,208.7807,94.3722,6.914047e+05,4.977955
2026-08-13 05:00:00,43.208333,114.4085,209.3298,94.9212,6.914047e+05,4.977955
2026-08-13 06:00:00,43.250000,114.4085,209.8788,95.4702,6.914047e+05,4.977955
2026-08-13 07:00:00,43.291667,114.4085,210.4278,96.0193,6.914047e+05,4.977955
2026-08-13 08:00:00,43.333333,114.4085,210.9768,96.5683,6.914047e+05,4.977955
2026-08-13 09:00:00,43.375000,114.4085,211.5258,97.1173,6.914047e+05,4.977955
2026-08-13 10:00:00,43.416667,114.4085,212.0748,97.6663,6.914047e+05,4.977955
2026-08-13 11:00:00,43.458333,114.4085,212.6239,98.2153,6.914047e+05,4.977955
2026-08-13 12:00:00,43.500000,114.4085,213.1729,98.7643,6.914047e+05,4.977955
2026-08-13 13:00:00,43.541667,114.4085,213.7219,99.3134,6.914047e+05,4.977955
2026-08-13 14:00:00,43.583333,114.4085,214.2709,99.8624,6.914047e+05,4.977955
2026-08-13 15:00:00,43.625000,114.4085,214.8199,100.4114,6.914047e+05,4.977955
2026-08-13 16:00:00,43.666667,114.4085,215.3689,100.9604,6.914047e+05,4.977955
2026-08-13 17:00:00,43.708333,114.4085,215.9180,101.5094,6.914047e+05,4.977955
2026-08-13 18:00:00,43.750000,114.4085,216.4670,102.0584,6.914047e+05,4.977955
2026-08-13 19:00:00,43.791667,114.4085,217.0160,102.6075,6.914047e+05,4.977955
2026-08-13 20:00:00,43.833333,114.4085,217.5650,103.1565,6.914047e+05,4.977955
2026-08-13 21:00:00,43.875000,114.4085,218.1140,103.7055,6.914047e+05,4.977955
2026-08-13 22:00:00,43.916667,114.4085,218.6630,104.2545,6.914047e+05,4.977955
2026-08-13 23:00:00,43.958333,114.4085,219.2121,104.8035,6.914047e+05,4.977955
2026-08-14 00:00:00,44.000000,114.4085,219.7611,105.3525,6.914047e+05,4.977955
2026-08-14 01:00:00,44.041667,114.4085,220.3101,105.9015,6.914047e+05,4.977955
2026-08-14 02:00:00,44.083333,114.4085,220.8591,106.4506,6.914047e+05,4.977955
2026-08-14 03:00:00,44.125000,114.4085,221.4081,106.9996,6.914047e+05,4.977955
2026-08-14 04:00:00,44.166667,114.4085,221.9571,107.5486,6.914047e+05,4.977955
2026-08-14 05:00:00,44.208333,114.4085,222.5061,108.0976,6.914047e+05,4.977955
2026-08-14 06:00:00,44.250000,114.4085,223.0552,108.6466,6.914047e+05,4.977955
2026-08-14 07:00:00,44.291667,114.4085,223.6042,109.1956,6.914047e+05,4.977955
2026-08-14 08:00:00,44.333333,114.4085,224.1532,109.7447,6.914047e+05,4.977955
2026-08-14 09:00:00,44.375000,114.4085,224.7022,110.2937,6.914047e+05,4.977955
2026-08-14 10:00:00,44.416667,114.4085,225.2512,110.8427,6.914047e+05,4.977955
2026-08-14 11:00:00,44.458333,114.4085,225.8002,111.3917,6.914047e+05,4.977955
2026-08-14 12:00:00,44.500000,114.4085,226.3493,111.9407,6.914047e+05,4.977955
2026-08-14 13:00:00,44.541667,114.4085,226.8983,112.4897,6.914047e+05,4.977955
2026-08-14 14:00:00,44.583333,114.4085,227.4473,113.0388,6.914047e+05,4.977955
2026-08-14 15:00:00,44.625000,114.4085,227.9963,113.5878,6.914047e+05,4.977955
2026-08-14 16:00:00,44.666667,114.4085,228.5453,114.1368,6.914047e+05,4.977955
2026-08-14 17:00:00,44.708333,114.4085,229.0943,114.6858,6.914047e+05,4.977955
2026-08-14 18:00:00,44.750000,114.4085,229.6434,115.2348,6.914047e+05,4.977955
2026-08-14 19:00:00,44.791667,114.4085,230.1924,115.7838,6.914047e+05,4.977955
2026-08-14 20:00:00,44.833333,114.4085,230.7414,116.3329,6.914047e+05,4.977955
2026-08-14 21:00:00,44.875000,114.4085,231.2904,116.8819,6.914047e+05,4.977955
2026-08-14 22:00:00,44.916667,114.4085,231.8394,117.4309,6.914047e+05,4.977955
2026-08-14 23:00:00,44.958333,114.4085,232.3884,117.9799,6.914047e+05,4.977955
2026-08-15 00:00:00,45.000000,114.4085,232.9375,118.5289,6.914047e+05,4.977955
2026-08-15 01:00:00,45.041667,114.4085,233.4865,119.0779,6.914047e+05,4.977955
2026-08-15 02:00:00,45.083333,114.4085,234.0355,119.6270,6.914047e+05,4.977955
2026-08-15 03:00:00,45.125000,114.4085,234.5845,120.1760,6.914047e+05,4.977955
2026-08-15 04:00:00,45.166667,114.4085,235.1335,120.7250,6.914047e+05,4.977955
2026-08-15 05:00:00,45.208333,114.4085,235.6825,121.2740,6.914047e+05,4.977955
2026-08-15 06:00:00,45.250000,114.4085,236.2316,121.8230,6.914047e+05,4.977955
2026-08-15 07:00:00,45.291667,114.4085,236.7806,122.3720,6.914047e+05,4.977955
2026-08-15 08:00:00,45.333333,114.4085,237.3296,122.9211,6.914047e+05,4.977955
2026-08-15 09:00:00,45.375000,114.4085,237.8786,123.4701,6.914047e+05,4.977955
2026-08-15 10:00:00,45.416667,114.4085,238.4276,124.0191,6.914047e+05,4.977955
2026-08-15 11:00:00,45.458333,114.4085,238.9766,124.5681,6.914047e+05,4.977955
2026-08-15 12:00:00,45.500000,114.4085,239.5257,125.1171,6.914047e+05,4.977955
2026-08-15 13:00:00,45.541667,114.4085,240.0747,125.6661,6.914047e+05,4.977955
2026-08-15 14:00:00,45.583333,114.4085,240.6237,126.2151,6.914047e+05,4.977955
2026-08-15 15:00:00,45.625000,114.4085,241.1727,126.7642,6.914047e+05,4.977955
2026-08-15 16:00:00,45.666667,114.4085,241.7217,127.3132,6.914047e+05,4.977955
2026-08-15 17:00:00,45.708333,114.4085,242.2707,127.8622,6.914047e+05,4.977955
2026-08-15 18:00:00,45.750000,114.4085,242.8197,128.4112,6.914047e+05,4.977955
2026-08-15 19:00:00,45.791667,114.4085,243.3688,128.9602,6.914047e+05,4.977955
2026-08-15 20:00:00,45.833333,114.4085,243.9178,129.5092,6.914047e+05,4.977955
2026-08-15 21:00:00,45.875000,114.4085,244.4668,130.0583,6.914047e+05,4.977955
2026-08-15 22:00:00,45.916667,114.4085,245.0158,130.6073,6.914047e+05,4.977955
2026-08-15 23:00:00,45.958333,114.4085,245.5648,131.1563,6.914047e+05,4.977955
2026-08-16 00:00:00,46.000000,114.4085,246.1138,131.7053,6.914047e+05,4.977955
2026-08-16 01:00:00,46.041667,114.4085,246.6629,132.2543,6.914047e+05,4.977955
2026-08-16 02:00:00,46.083333,114.4085,247.2119,132.8033,6.914047e+05,4.977955
2026-08-16 03:00:00,46.125000,114.4085,247.7609,133.3524,6.914047e+05,4.977955
2026-08-16 04:00:00,46.166667,114.4085,248.3099,133.9014,6.914047e+05,4.977955
2026-08-16 05:00:00,46.208333,114.4085,248.8589,134.4504,6.914047e+05,4.977955
2026-08-16 06:00:00,46.250000,114.4085,249.4079,134.9994,6.914047e+05,4.977955
2026-08-16 07:00:00,46.291667,114.4085,249.9570,135.5484,6.914047e+05,4.977955
2026-08-16 08:00:00,46.333333,114.4085,250.5060,136.0974,6.914047e+05,4.977955
2026-08-16 09:00:00,46.375000,114.4085,251.0550,136.6465,6.914047e+05,4.977955
2026-08-16 10:00:00,46.416667,114.4085,251.6040,137.1955,6.914047e+05,4.977955
2026-08-16 11:00:00,46.458333,114.4085,252.1530,137.7445,6.914047e+05,4.977955
2026-08-16 12:00:00,46.500000,114.4085,252.7020,138.2935,6.914047e+05,4.977955
2026-08-16 13:00:00,46.541667,114.4085,253.2511,138.8425,6.914047e+05,4.977955
2026-08-16 14:00:00,46.583333,114.4085,253.8001,139.3915,6.914047e+05,4.977955
2026-08-16 15:00:00,46.625000,114.4085,254.3491,139.9406,6.914047e+05,4.977955
2026-08-16 16:00:00,46.666667,114.4085,254.8981,140.4896,6.914047e+05,4.977955
2026-08-16 17:00:00,46.708333,114.4085,255.4471,141.0386,6.914047e+05,4.977955
2026-08-16 18:00:00,46.750000,114.4085,255.9961,141.5876,6.914047e+05,4.977955
2026-08-16 19:00:00,46.791667,114.4085,256.5452,142.1366,6.914047e+05,4.977955
2026-08-16 20:00:00,46.833333,114.4085,257.0942,142.6856,6.914047e+05,4.977955
2026-08-16 21:00:00,46.875000,114.4085,257.6432,143.2346,6.914047e+05,4.977955
2026-08-16 22:00:00,46.916667,114.4085,258.1922,143.7837,6.914047e+05,4.977955
2026-08-16 23:00:00,46.958333,114.4085,258.7412,144.3327,6.914047e+05,4.977955
2026-08-17 00:00:00,47.000000,114.4085,259.2902,144.8817,6.914047e+05,4.977955
2026-08-17 01:00:00,47.041667,114.4085,259.8392,145.4307,6.914047e+05,4.977955
2026-08-17 02:00:00,47.083333,114.4085,260.3883,145.9797,6.914047e+05,4.977955
2026-08-17 03:00:00,47.125000,114.4085,260.9373,146.5287,6.914047e+05,4.977955
2026-08-17 04:00:00,47.166667,114.4085,261.4863,147.0778,6.914047e+05,4.977955
2026-08-17 05:00:00,47.208333,114.4085,262.0353,147.6268,6.914047e+05,4.977955
2026-08-17 06:00:00,47.250000,114.4085,262.5843,148.1758,6.914047e+05,4.977955
2026-08-17 07:00:00,47.291667,114.4085,263.1333,148.7248,6.914047e+05,4.977955
2026-08-17 08:00:00,47.333333,114.4085,263.6824,149.2738,6.914047e+05,4.977955
2026-08-17 09:00:00,47.375000,114.4085,264.2314,149.8228,6.914047e+05,4.977955
2026-08-17 10:00:00,47.416667,114.4085,264.7804,150.3719,6.914047e+05,4.977955
2026-08-17 11:00:00,47.458333,114.4085,265.3294,150.9209,6.914047e+05,4.977955
2026-08-17 12:00:00,47.500000,114.4085,265.8784,151.4699,6.914047e+05,4.977955
2026-08-17 13:00:00,47.541667,114.4085,266.4274,152.0189,6.914047e+05,4.977955
2026-08-17 14:00:00,47.583333,114.4085,266.9765,152.5679,6.914047e+05,4.977955
2026-08-17 15:00:00,47.625000,114.4085,267.5255,153.1169,6.914047e+05,4.977955
2026-08-17 16:00:00,47.666667,114.4085,268.0745,153.6660,6.914047e+05,4.977955
2026-08-17 17:00:00,47.708333,114.4085,268.6235,154.2150,6.914047e+05,4.977955
2026-08-17 18:00:00,47.750000,114.4085,269.1725,154.7640,6.914047e+05,4.977955
2026-08-17 19:00:00,47.791667,114.4085,269.7215,155.3130,6.914047e+05,4.977955
2026-08-17 20:00:00,47.833333,114.4085,270.2706,155.8620,6.914047e+05,4.977955
2026-08-17 21:00:00,47.875000,114.4085,270.8196,156.4110,6.914047e+05,4.977955
2026-08-17 22:00:00,47.916667,114.4085,271.3686,156.9601,6.914047e+05,4.977955
2026-08-17 23:00:00,47.958333,114.4085,271.9176,157.5091,6.914047e+05,4.977955
2026-08-18 00:00:00,48.000000,114.4085,272.4666,158.0581,6.914047e+05,4.977955
2026-08-18 01:00:00,48.041667,114.4085,273.0156,158.6071,6.914047e+05,4.977955
2026-08-18 02:00:00,48.083333,114.4085,273.5647,159.1561,6.914047e+05,4.977955
2026-08-18 03:00:00,48.125000,114.4085,274.1137,159.7051,6.914047e+05,4.977955
2026-08-18 04:00:00,48.166667,114.4085,274.6627,160.2541,6.914047e+05,4.977955
2026-08-18 05:00:00,48.208333,114.4085,275.2117,160.8032,6.914047e+05,4.977955
2026-08-18 06:00:00,48.250000,114.4085,275.7607,161.3522,6.914047e+05,4.977955
2026-08-18 07:00:00,48.291667,114.4085,276.3097,161.9012,6.914047e+05,4.977955
2026-08-18 08:00:00,48.333333,114.4085,276.8587,162.4502,6.914047e+05,4.977955
2026-08-18 09:00:00,48.375000,114.4085,277.4078,162.9992,6.914047e+05,4.977955
2026-08-18 10:00:00,48.416667,114.4085,277.9568,163.5482,6.914047e+05,4.977955
2026-08-18 11:00:00,48.458333,114.4085,278.5058,164.0973,6.914047e+05,4.977955
2026-08-18 12:00:00,48.500000,114.4085,279.0548,164.6463,6.914047e+05,4.977955
2026-08-18 13:00:00,48.541667,114.4085,279.6038,165.1953,6.914047e+05,4.977955
2026-08-18 14:00:00,48.583333,114.4085,280.1528,165.7443,6.914047e+05,4.977955
2026-08-18 15:00:00,48.625000,114.4085,280.7019,166.2933,6.914047e+05,4.977955
2026-08-18 16:00:00,48.666667,114.4085,281.2509,166.8423,6.914047e+05,4.977955
2026-08-18 17:00:00,48.708333,114.4085,281.7999,167.3914,6.914047e+05,4.977955
2026-08-18 18:00:00,48.750000,114.4085,282.3489,167.9404,6.914047e+05,4.977955
2026-08-18 19:00:00,48.791667,114.4085,282.8979,168.4894,6.914047e+05,4.977955
2026-08-18 20:00:00,48.833333,114.4085,283.4469,169.0384,6.914047e+05,4.977955
2026-08-18 21:00:00,48.875000,114.4085,283.9960,169.5874,6.914047e+05,4.977955
2026-08-18 22:00:00,48.916667,114.4085,284.5450,170.1364,6.914047e+05,4.977955
2026-08-18 23:00:00,48.958333,114.4085,285.0940,170.6855,6.914047e+05,4.977955
2026-08-19 00:00:00,49.000000,114.4085,285.6430,171.2345,6.914047e+05,4.977955
2026-08-19 01:00:00,49.041667,114.4085,286.1920,171.7835,6.914047e+05,4.977955
2026-08-19 02:00:00,49.083333,114.4085,286.7410,172.3325,6.914047e+05,4.977955
2026-08-19 03:00:00,49.125000,114.4085,287.2901,172.8815,6.914047e+05,4.977955
2026-08-19 04:00:00,49.166667,114.4085,287.8391,173.4305,6.914047e+05,4.977955
2026-08-19 05:00:00,49.208333,114.4085,288.3881,173.9796,6.914047e+05,4.977955
2026-08-19 06:00:00,49.250000,114.4085,288.9371,174.5286,6.914047e+05,4.977955
2026-08-19 07:00:00,49.291667,114.4085,289.4861,175.0776,6.914047e+05,4.977955
2026-08-19 08:00:00,49.333333,114.4085,290.0351,175.6266,6.914047e+05,4.977955
2026-08-19 09:00:00,49.375000,114.4085,290.5842,176.1756,6.914047e+05,4.977955
2026-08-19 10:00:00,49.416667,114.4085,291.1332,176.7246,6.914047e+05,4.977955
2026-08-19 11:00:00,49.458333,114.4085,291.6822,177.2737,6.914047e+05,4.977955
2026-08-19 12:00:00,49.500000,114.4085,292.2312,177.8227,6.914047e+05,4.977955
2026-08-19 13:00:00,49.541667,114.4085,292.7802,178.3717,6.914047e+05,4.977955
2026-08-19 14:00:00,49.583333,114.4085,293.3292,178.9207,6.914047e+05,4.977955
2026-08-19 15:00:00,49.625000,114.4085,293.8783,179.4697,6.914047e+05,4.977955
2026-08-19 16:00:00,49.666667,114.4085,294.4273,-179.9813,6.914047e+05,4.977955
2026-08-19 17:00:00,49.708333,114.4085,294.9763,-179.4323,6.914047e+05,4.977955
2026-08-19 18:00:00,49.750000,114.4085,295.5253,-178.8832,6.914047e+05,4.977955
2026-08-19 19:00:00,49.791667,114.4085,296.0743,-178.3342,6.914047e+05,4.977955
2026-08-19 20:00:00,49.833333,114.4085,296.6233,-177.7852,6.914047e+05,4.977955
2026-08-19 21:00:00,49.875000,114.4085,297.1723,-177.2362,6.914047e+05,4.977955
2026-08-19 22:00:00,49.916667,114.4085,297.7214,-176.6872,6.914047e+05,4.977955
2026-08-19 23:00:00,49.958333,114.4085,298.2704,-176.1382,6.914047e+05,4.977955
2026-08-20 00:00:00,50.000000,114.4085,298.8194,-175.5891,6.914047e+05,4.977955
2026-08-20 01:00:00,50.041667,114.4085,299.3684,-175.0401,6.914047e+05,4.977955
2026-08-20 02:00:00,50.083333,114.4085,299.9174,-174.4911,6.914047e+05,4.977955
2026-08-20 03:00:00,50.125000,114.4085,300.4664,-173.9421,6.914047e+05,4.977955
2026-08-20 04:00:00,50.166667,114.4085,301.0155,-173.3931,6.914047e+05,4.977955
2026-08-20 05:00:00,50.208333,114.4085,301.5645,-172.8441,6.914047e+05,4.977955
2026-08-20 06:00:00,50.250000,114.4085,302.1135,-172.2950,6.914047e+05,4.977955
2026-08-20 07:00:00,50.291667,114.4085,302.6625,-171.7460,6.914047e+05,4.977955
2026-08-20 08:00:00,50.333333,114.4085,303.2115,-171.1970,6.914047e+05,4.977955
2026-08-20 09:00:00,50.375000,114.4085,303.7605,-170.6480,6.914047e+05,4.977955
2026-08-20 10:00:00,50.416667,114.4085,304.3096,-170.0990,6.914047e+05,4.977955
2026-08-20 11:00:00,50.458333,114.4085,304.8586,-169.5500,6.914047e+05,4.977955
2026-08-20 12:00:00,50.500000,114.4085,305.4076,-169.0009,6.914047e+05,4.977955
2026-08-20 13:00:00,50.541667,114.4085,305.9566,-168.4519,6.914047e+05,4.977955
2026-08-20 14:00:00,50.583333,114.4085,306.5056,-167.9029,6.914047e+05,4.977955
2026-08-20 15:00:00,50.625000,114.4085,307.0546,-167.3539,6.914047e+05,4.977955
2026-08-20 16:00:00,50.666667,114.4085,307.6037,-166.8049,6.914047e+05,4.977955
2026-08-20 17:00:00,50.708333,114.4085,308.1527,-166.2559,6.914047e+05,4.977955
